Player Name,player_id,Season,xG,Shots,Open Play Key Passes,Assists,Throughballs,Passes into Box,Open Play Passes into Box,Touches Inside Box,Open Play Passes into and Touches Inside Box,Tackles,Interceptions,Tackles and Interceptions,PAdj Tackles,PAdj Interceptions,PAdj Tackles & Interceptions,Tackled/Dribbled Past %,Successful Dribbles,Fouls Committed,Dribbled Past,Dispossessions,Long Ball %,Long Balls,Blocks per Shot,Clearances,Aerial Wins,Open Play Passes,Forward Pass %,Backward Pass %,Sideways Pass %,Open Play Final 3rd Passes,passing_ratio,Non-Penalty Goals,Successful Crosses,penalty_wins_90,padj_clearances_90,passes_inside_box_90,xgchain_90,op_xgchain_90,xgbuildup_90,op_xgbuildup_90,Open Play xG Assisted,op_assists_90,xgchain,op_xgchain,xgbuildup,op_xgbuildup,xgchain_per_possession,op_xgchain_per_possession,xgbuildup_per_possession,op_xgbuildup_per_possession,pressured_long_balls_90,unpressured_long_balls_90,aggressive_actions_90,Pressures,Turnovers,pressure_regains_90,sp_xa_90,shot_touch_ratio,Deep Progressions,fouls_won_90,shots_faced_90,goals_faced_90,np_xg_faced_90,np_psxg_faced_90,save_ratio,xs_ratio,gsaa_90,left_foot_ratio,passes_pressed_ratio,pass_length,s_pass_length,ot_shots_faced_90,npot_psxg_faced_90,np_optimal_gk_dlength,clcaa,pass_into_pressure_ratio,pass_into_danger_ratio,da_aggressive_distance,appearances,average_minutes,sp_assists_90,sp_key_passes_90,npxgxa_90,over_under_performance_90,shots_key_passes_90,failed_dribbles_90,total_dribbles_90,sp_passes_into_box_90,pass_length_ratio,carries_90,carry_ratio,carry_length,dribble_faced_ratio,counterpressures_90,yellow_cards_90,second_yellow_cards_90,red_cards_90,errors_90,padj_pressures_90,defensive_action_regains_90,counterpressure_regains_90,starting_appearances,average_x_pressure,fhalf_pressures_90,fhalf_counterpressures_90,fhalf_pressures_ratio,average_x_defensive_action,average_x_pass,most_recent_match,90s_played,obv_90,Pass OBV,Defensive Action OBV,Dribble & Carry OBV,deep_completions_90,ball_recoveries_90,np_psxg_90,penalties_faced_90,penalties_conceded_90,fhalf_ball_recoveries_90,defensive_actions_90,defensive_responsibility_actions_90,expected_defensive_actions,expected_defensive_actions_90,defensive_actions_above_expectation,defensive_actions_above_expectation_90,obv_conceded_responsibility_weighted_90,predicted_headers_90,xG Per Shot,Aerial Win %,op_f3_forward_pass_proportion,op_f3_backward_pass_proportion,op_f3_sideways_pass_proportion,shot_on_target_ratio,conversion_ratio,primary_position,pressured_passing_ratio,p_pass_length,ps_pass_length,positive_outcome_score,positive_outcome_90,pressured_pass_length_ratio,change_in_passing_ratio,pressured_change_in_pass_length,fhalf_counterpressures_ratio,Shot OBV,dribble_ratio,crossing_ratio,secondary_position,box_cross_ratio,gsaa_ratio,ot_shots_faced_ratio,obv_gk_90,penalty_conversion_ratio,Age,Team,League,birth_date,Player Season Minutes,position_1,Score Type
Tyler Adams,12751,2026/2027,0.006853652,0.2974387,0.5948774,0.0,0.0,0.5948774,0.5948774,0.2974387,0.8923161,2.3795097,0.8923161,3.271826,2.1461904,0.78972626,2.935917,0.7272727272727273,0.0,2.6769483,0.8923161,0.2974387,0.5384615384615384,2.082071,0.03571428571428571,0.5948774,0.5948774,47.29276,0.18235294117647058,0.07058823529411765,0.7470588235294118,10.112916,0.8705882352941177,0.0,0.0,0.0,0.6589903,0.0,0.6893316,0.6893316,0.67971873,0.67971873,0.02091336,0.0,2.3175585,2.3175585,2.2852397,2.2852397,0.016094156,0.016094156,0.01586972,0.01586972,0.8923161,3.5692644,13.087304,19.036077,0.5948774,5.6513352,0.0,0.0034602076124567475,5.3538966,0.8923161,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12142857142857143,0.15294117647058825,19.046705537683824,18.52162129170186,0.0,0.0,0.0,0.0,0.12941177,0.20588236,0.0,5,60.51667,0.0,0.0,0.02776701,-0.02776701,0.8923161,0.0,0.0,0.0,0.9724318,35.097767,0.9745763,4.2225285,0.71428573,3.5692644,0.0,0.0,0.0,0.0,17.233477,6.84109,1.1897548,3,41.874214,6.543652,2.3795097,0.34375,40.419094,49.803085,2026-09-20T13:00,3.3620372,0.0283817,0.01698202,-0.015713781,0.031104539,0.0,12.789865,0.022252193,0.0,0.0,6.246213,24.092535,31.0223899,95.0083953,28.3402643,8.9916047,2.6821256,0.1516539,0.5459941,0.023042233660817146,0.6666667,0.17647058823529413,0.0,0.8235294117647058,1.0,0.0,Right Defensive Midfielder,0.8461538461538461,17.606924057006836,17.757274627685547,0.37323946,6.3057013,1.0085393,-0.02443439,-1.4397813,0.6666667,-0.003991067,,0.0,,0.0,,,,,28.0,AFC Bournemouth,English Premier League,1999-02-14,302.0,Defensive Midfield,Defensive Midfield
Reinildo Isnard Mandava,10848,2026/2027,0.0,0.0,0.22886205,0.0,0.0,0.9154482,0.9154482,0.68658614,1.6020343,2.0597584,1.3731723,3.4329307,1.9874078,1.5255969,3.5130045,0.6923076923076923,0.22886205,1.8308964,0.9154482,0.68658614,0.4666666666666667,1.6020343,0.023255813953488372,2.2886205,1.8308964,36.617928,0.3968253968253968,0.13756613756613756,0.4656084656084656,8.696757,0.8359788359788359,0.0,0.0,0.0,1.8173431,0.22886205,0.3887395,0.3808169,0.30915365,0.30123106,0.07958584,0.0,1.6985756,1.6639583,1.3508297,1.3162124,0.009436531,0.009244213,0.0075046094,0.0073122913,2.9752064,2.7463446,6.179275,7.7813096,0.22886205,2.7463446,0.0,0.0,5.492689,1.1443102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8709677419354839,0.13756613756613756,18.374232700892858,17.56367125692247,0.0,0.0,0.0,0.0,0.15873016,0.3015873,0.0,4,98.3125,0.0,0.0,0.07958584,-0.07958584,0.22886205,0.0,0.22886205,0.0,0.95588595,30.20979,0.97727275,2.8322926,0.33333334,1.3731723,0.22886205,0.22886205,0.0,0.0,6.902231,4.577241,0.68658614,4,42.535957,2.7463446,0.9154482,0.3529412,36.990417,48.003895,2026-09-12T19:00,4.3694444,-0.033802144,0.072769314,-0.14780529,0.041233823,0.22886205,8.92562,0.0,0.0,0.0,2.2886205,11.671964,20.8228165,101.3812678,23.1982806,-10.3812679,-2.3754641,0.1649475,1.7378585,,0.6153846,0.42105263157894735,0.05263157894736842,0.5263157894736842,,,Left Back,0.7307692307692307,19.63038444519043,20.077367782592773,0.13629843,2.1741893,1.0227699,-0.105209604,1.2561525,0.6666667,,1.0,,Centre Attacking Midfielder,0.0,,,,,33.0,Sunderland,English Premier League,1994-01-21,393.0,Left Back,Left Back
Omar Marmoush,40761,2026/2027,0.09067965,1.7261063,0.9863464,0.0,0.0,1.232933,1.232933,2.465866,3.6987991,0.4931732,0.0,0.4931732,0.7658145,0.0,0.7658145,0.5,2.465866,1.9726928,0.4931732,2.2192793,0.4,0.4931732,0.0,0.0,0.0,16.274715,0.14285714285714285,0.18571428571428572,0.6714285714285714,8.630531,0.8714285714285714,0.0,0.0,0.0,0.0,0.4931732,0.4268329,0.40621015,0.3140638,0.30902597,0.030027742,0.0,1.7309656,1.6473327,1.273645,1.2532148,0.018814843,0.01790579,0.013843968,0.0136219,0.2465866,0.9863464,10.849811,18.740582,3.9453857,4.6851454,0.0,0.02976190476190476,2.7124527,1.9726928,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13559322033898305,0.18571428571428572,14.862142508370535,14.243114033683401,0.0,0.0,0.0,0.0,0.08571429,0.1,0.0,4,91.245834,0.0,0.0,0.1207074,-0.12070739,2.7124527,0.7397598,3.2056258,0.0,0.95834863,24.412075,0.8080808,6.236528,0.6666667,2.7124527,0.0,0.0,0.0,0.0,27.14221,4.6851454,1.4795196,4,61.513275,13.562263,2.2192793,0.7236842,61.520348,63.617268,2026-09-19T11:30,4.0553703,-0.021080472,-0.037172858,-0.010489448,0.059128523,0.4931732,4.1919723,0.0760971,0.0,0.0,2.7124527,21.206448,19.7491899,74.3065893,18.3436867,5.6934106,1.4055031,0.0672519,0.3466723,0.05253422686031887,0.0,0.2857142857142857,0.17142857142857143,0.5428571428571428,0.14285714285714285,0.0,Centre Forward,0.9230769230769231,13.424615859985352,14.411666870117188,0.2313117,4.04402,1.0735254,0.051648352,-1.4375268,0.8181818,-0.032546703,0.7692308,,Left Wing,0.0,,,,,28.0,Tottenham Hotspur,English Premier League,1999-02-07,365.0,Centre Forward,Striker
Mamadou Sangaré,282995,2026/2027,0.06994297,1.2635127,1.0108101,0.25270253,0.25270253,0.50540507,0.50540507,2.2743227,2.779728,2.2743227,0.7581076,3.0324304,1.7477168,0.8708991,2.6186159,0.9,0.25270253,2.2743227,0.25270253,1.2635127,0.56,3.5378356,0.04081632653061224,1.0108101,1.0108101,40.179703,0.2236024844720497,0.06832298136645963,0.7080745341614907,9.855399,0.7950310559006211,0.0,0.25270253,0.0,0.88270634,0.50540507,0.79261017,0.79261017,0.65197104,0.65197104,0.14249592,0.25270253,3.1365342,3.1365342,2.579994,2.579994,0.019603338,0.019603338,0.016124962,0.016124962,1.5162152,5.8121586,10.613506,19.963501,1.2635127,5.054051,0.0,0.0072992700729927005,4.801348,1.7689178,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8833333333333333,0.21739130434782608,20.750558035714285,19.906404495239258,0.0,0.0,0.0,0.0,0.0931677,0.26708075,0.0,5,71.229996,0.0,0.0,0.21243888,0.04026364,2.2743227,0.50540507,0.7581076,0.0,0.959319,32.85133,0.9307692,4.341515,0.0,6.317564,0.50540507,0.0,0.0,0.0,16.611385,7.328374,1.5162152,4,39.20936,5.8121586,3.5378356,0.29113925,37.87166,49.829155,2026-09-18T19:00,3.9572217,0.10425354,-0.010994704,0.03491993,0.11262077,0.50540507,13.645937,0.113111354,0.0,0.0,7.075671,24.512148,29.1066931,117.2973619,29.6881593,-2.2973616,-0.5814661,0.1318458,0.7118485,0.05535597205162048,0.8,0.15384615384615385,0.05128205128205128,0.7948717948717948,0.2,0.0,Right Defensive Midfielder,0.8,15.908857345581055,17.130712509155273,0.3980309,7.151481,1.0768034,0.004968944,-4.841701,0.56,-0.03229246,0.33333334,0.5,Left Defensive Midfielder,0.0,,,,,24.0,Brentford,English Premier League,2002-06-26,356.0,Defensive Midfield,Defensive Midfield
Dean Bradley Henderson,4073,2026/2027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.41935483870967744,3.9582744,0.0,0.0,0.0,23.445166,0.36,0.0,0.64,0.30448264,0.81,0.0,0.0,0.0,0.0,0.0,0.14790498,0.14790498,0.14790498,0.14790498,0.0,0.0,0.4857583,0.4857583,0.4857583,0.4857583,0.004809488,0.004809488,0.004809488,0.004809488,5.176205,4.262757,0.0,0.0,0.0,0.0,0.0,0.0,0.913448,0.0,17.964476,2.435861,1.9429939,2.335225,0.6,0.6165257453918457,-0.10063605,0.38461538461538464,0.4,31.5272021484375,24.019752785011573,6.089653,2.335225,1.2785981,-0.051128756,0.04,0.23,16.983826,3,98.52778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7618739,20.095856,1.0,4.7232566,,0.0,0.0,0.0,0.0,0.0,0.0,11.265859,0.0,3,,0.0,0.0,,2.3300002,9.3504925,2026-09-05T14:00,3.2842593,0.068104215,0.033184502,,0.21485361,0.0,5.176205,0.0,0.0,0.0,0.0,0.0,3.0441663,9.2363659,2.8117034,0.7636342,0.2324629,0.0441205,0.0,,,1.0,0.0,0.0,,,Goalkeeper,0.65,32.93250274658203,19.609230041503906,0.063897766,0.6089653,0.595437,-0.16,1.4052991,,,,,,,-0.016525745391845703,0.3389830508474576,-0.17993397,,30.0,Crystal Palace,English Premier League,1997-03-12,296.0,Goalkeeper,Goalkeeper
Valentino Livramento,39241,2026/2027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.108108,8.108108,4.054054,0.0,4.054054,3.8827372,0.0,3.8827372,1.0,0.0,2.027027,0.0,2.027027,0.5,4.054054,0.0,2.027027,0.0,40.54054,0.08333333333333333,0.125,0.7916666666666666,2.027027,0.7083333333333334,0.0,0.0,0.0,1.9413686,2.027027,0.7850017,0.7850017,0.7850017,0.7850017,0.0,0.0,0.38726753,0.38726753,0.38726753,0.38726753,0.015490701,0.015490701,0.015490701,0.015490701,4.054054,6.081081,8.108108,14.189189,0.0,2.027027,0.0,0.0,2.027027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,24.56749979654948,23.85941269818474,0.0,0.0,0.0,0.0,0.041666668,0.125,0.0,2,22.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9711779,34.459457,0.9411765,3.1300998,1.0,6.081081,2.027027,0.0,0.0,0.0,14.348508,4.054054,0.0,0,38.54881,4.054054,2.027027,0.2857143,35.540104,48.987698,2026-09-14T19:00,0.49333334,0.20831035,0.22765304,-0.021486014,0.0021433847,2.027027,6.081081,0.0,0.0,0.0,4.054054,20.27027,20.3165239,9.3633154,19.0230021,0.6366845,1.2935216,0.0924172,0.0,,,0.0,0.0,1.0,,,Right Back,1.0,25.662498474121094,25.662498474121094,0.46969697,6.2837834,1.0,0.29166666,1.0949987,0.33333334,,,0.0,,,,,,,24.0,Newcastle United,English Premier League,2002-11-12,44.0,Right Back,Right Back
Jacob Kai Murphy,3273,2026/2027,0.009773435,0.8313447,0.41567236,0.0,0.41567236,0.8313447,0.8313447,1.2470171,2.0783617,2.0783617,0.0,2.0783617,2.1188388,0.0,2.1188388,0.625,1.2470171,0.8313447,1.2470171,1.6626894,0.2222222222222222,0.8313447,0.0,1.6626894,0.41567236,18.289583,0.2641509433962264,0.16981132075471697,0.5660377358490566,6.235085,0.6226415094339622,0.0,0.8313447,0.41567236,1.7956687,0.0,0.13896519,0.13896519,0.08964373,0.08964373,0.043059133,0.0,0.33431426,0.33431426,0.21565959,0.21565959,0.004775918,0.004775918,0.0030808512,0.0030808512,2.0783617,3.325379,14.132861,22.86198,2.0783617,4.9880686,0.0,0.021739130434782608,2.0783617,2.0783617,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27586206896551724,0.1509433962264151,22.554339714770048,17.416969992897727,0.0,0.0,0.0,0.0,0.16981132,0.3018868,0.0,5,43.303337,0.0,0.0,0.052832566,-0.052832566,1.2470171,1.2470171,2.4940343,0.0,0.7722226,21.614964,0.8269231,5.2075033,0.71428573,6.235085,1.2470171,0.0,0.0,0.0,22.220951,7.897775,2.4940343,2,43.65415,7.0664306,2.9097066,0.3090909,40.7364,62.451603,2026-09-19T14:00,2.405741,0.0029350475,-0.01857693,0.025804244,0.02643869,0.0,7.4821024,0.0,0.0,0.0,3.325379,25.771687,28.3536119,48.1417263,20.0734091,19.8582737,8.2802027,0.0041154,0.3362405,0.011756176128983498,0.25,0.2,0.2,0.6,0.0,0.0,Right Wing Back,0.625,20.247501373291016,13.38800048828125,0.12913907,1.6211221,0.6612174,0.0023584906,-2.3068383,0.46666667,-0.030730959,0.5,0.2857142857142857,Right Wing,0.5,,,,,32.0,Newcastle United,English Premier League,1995-02-24,216.0,Right Back,Right Back
James John McAtee,49667,2026/2027,0.08268222,1.8459436,2.461258,0.0,0.20510483,2.8714676,1.8459436,1.230629,3.0765724,1.6408386,0.8204193,2.461258,1.3330581,0.5192869,1.8523451,0.7272727272727273,0.6153145,1.8459436,0.6153145,1.230629,0.6,4.922516,0.0,2.0510483,0.6153145,39.585236,0.1559633027522936,0.13302752293577982,0.7110091743119266,11.690975,0.7889908256880734,0.0,0.41020966,0.0,1.6225777,0.20510483,0.5751136,0.5274277,0.5090629,0.45294467,0.20505074,0.0,2.8039982,2.5715027,2.4819643,2.2083569,0.01395024,0.012793546,0.012348081,0.01098685,3.4867823,6.76846,12.30629,21.1258,0.6153145,9.024612,0.02534224,0.015625,6.35825,2.256153,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8682634730538922,0.21559633027522937,23.133394853784402,22.34087283112282,0.0,0.0,0.0,0.0,0.055045873,0.21100917,0.0,5,87.759995,0.0,0.41020966,0.3130752,-0.31307518,4.717411,0.0,0.6153145,1.0255241,0.9657412,34.45761,0.95238096,5.029323,0.4,6.153145,0.41020966,0.0,0.0,0.0,18.465458,10.665451,2.6663628,5,39.33775,5.3327255,2.461258,0.2524272,38.46659,53.03005,2026-09-19T16:30,4.8755555,0.19170058,0.13920222,0.021157328,0.08153965,0.6153145,10.255241,0.019731097,0.0,0.0,3.896992,24.61258,26.6287734,121.926562,24.9750369,8.073438,1.6537365,0.0953158,0.2581557,0.044791307714250356,0.6,0.15789473684210525,0.05263157894736842,0.7894736842105263,0.3333333333333333,0.0,Right Defensive Midfielder,0.8085106382978723,20.765106201171875,21.487367630004883,0.47200003,8.470831,1.0347824,0.019519813,-2.3682892,0.4,-0.050198626,1.0,0.3333333333333333,Left Defensive Midfielder,0.14285714285714285,,,,,24.0,Nottingham Forest,English Premier League,2002-10-18,439.0,Defensive Midfield,Defensive Midfield
Tyrone Deon Mings,3323,2026/2027,0.08496778,1.2053571,0.0,0.0,0.0,0.0,0.0,1.5066963,1.5066963,1.5066963,0.0,1.5066963,1.934355,0.0,1.934355,1.0,0.30133927,0.60267854,0.0,0.0,0.5454545454545454,1.8080355,0.05660377358490566,3.9174106,2.1093748,44.59821,0.18354430379746836,0.03164556962025317,0.7848101265822784,5.424107,0.8987341772151899,0.0,0.0,0.0,3.4240332,0.0,0.49622774,0.49622774,0.49160266,0.49160266,0.0,0.0,1.646741,1.646741,1.6313926,1.6313926,0.01360943,0.01360943,0.013482584,0.013482584,5.1227674,2.1093748,3.9174106,4.520089,0.0,2.7120535,0.0,0.006711409395973154,4.520089,0.30133927,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7720588235294118,0.14556962025316456,21.441268727749208,20.347888355523768,0.0,0.0,0.0,0.0,0.06329114,0.11392405,0.0,4,74.66667,0.0,0.0,0.08496778,-0.08496778,1.2053571,0.0,0.30133927,0.0,0.9490058,36.46205,1.0,6.287285,,0.60267854,0.30133927,0.0,0.0,0.0,4.5681734,3.9174106,0.30133927,2,22.233095,0.60267854,0.30133927,0.13333334,17.821344,38.926918,2026-09-19T11:30,3.3185186,0.26800457,-0.008766115,0.26119566,0.056420136,0.0,7.232142,0.0,0.0,0.0,1.8080355,6.6294637,14.7630777,57.1692888,17.2243807,-8.1692886,-2.4613029,0.0903806,1.6039933,0.07049179077148438,0.7777778,0.16666666666666666,0.0,0.8333333333333334,0.0,0.0,Left Centre Back,0.8260869565217391,23.1973934173584,23.61473846435547,0.1904762,2.049107,1.0179911,-0.07264722,1.7561243,0.5,-0.040845122,1.0,,,,,,,,34.0,Aston Villa,English Premier League,1993-03-13,299.0,Centre Back,Centre Back
George Hemmings,297939,2026/2027,0.031940296,0.27792072,0.55584145,0.0,0.0,0.27792072,0.27792072,1.6675243,1.9454451,1.3896036,0.0,1.3896036,0.8891963,0.0,0.8891963,0.625,0.0,1.9454451,0.83376217,1.3896036,0.0,0.0,0.0,0.27792072,1.3896036,16.953165,0.18032786885245902,0.16393442622950818,0.6557377049180327,6.1142564,0.7213114754098361,0.0,0.0,0.0,0.32590964,0.27792072,0.15096208,0.15096208,0.13990425,0.13990425,0.018356588,0.0,0.543184,0.543184,0.5033962,0.5033962,0.0071471576,0.0071471576,0.0066236346,0.0066236346,0.27792072,0.55584145,10.838908,23.623264,2.5012867,6.1142564,0.0,0.008771929824561403,1.1116829,0.27792072,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35714285714285715,0.4262295081967213,13.380819351946721,11.161590576171875,0.0,0.0,0.0,0.0,0.032786883,0.22950819,0.0,5,64.76667,0.0,0.0,0.050296884,-0.050296888,0.83376217,1.1116829,1.1116829,0.0,0.8341485,16.953165,0.78688526,5.7352767,0.25,3.3350487,0.0,0.0,0.0,0.0,13.926737,6.9480186,1.6675243,4,41.274624,6.9480186,1.9454451,0.29411766,42.106796,60.051895,2026-09-19T11:30,3.5981483,0.06435125,-0.01974364,0.007034739,0.011054389,0.27792072,4.4467316,0.10748958,0.0,0.0,1.1116829,26.958311,26.7009315,74.8198396,20.8099939,21.1801606,5.8909377,0.0634686,1.4520022,0.11492592841386795,0.3846154,0.09090909090909091,0.4090909090909091,0.5,1.0,0.0,Left Wing,0.6923076923076923,11.238846778869629,11.490555763244629,0.17109144,1.6119403,1.0223963,-0.029003782,-2.1419723,0.5833333,0.06600575,0.0,0.0,Centre Attacking Midfielder,0.0,,,,,19.0,Aston Villa,English Premier League,2007-04-03,324.0,Left Winger,Winger
Ryan Giles,29397,2026/2027,0.0037668408,0.18795684,1.127741,0.18795684,0.0,1.8795683,1.5036547,0.37591368,1.8795683,1.127741,0.93978417,2.0675251,0.46383646,0.22934955,0.69318604,0.6,0.37591368,0.37591368,0.75182736,0.37591368,0.46875,2.8193524,0.0,2.6313958,0.93978417,24.622347,0.20125786163522014,0.12578616352201258,0.6729559748427673,7.5182734,0.6289308176100629,0.0,1.8795683,0.0,0.90390736,0.18795684,0.3122646,0.2574882,0.18642168,0.18642168,0.12451445,0.18795684,1.6613634,1.3699325,0.9918324,0.9918324,0.010068869,0.008302622,0.006011105,0.006011105,3.5711799,5.074835,5.826662,8.082144,0.93978417,2.0675251,0.013497449,0.004098360655737705,3.1952662,0.18795684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9615384615384616,0.13836477987421383,23.052325938482703,20.1956005859375,0.0,0.0,0.0,0.0,0.094339624,0.34591195,0.0,5,95.76667,0.0,0.5638705,0.14177874,0.046178106,1.8795683,0.18795684,0.5638705,0.37591368,0.87607646,22.178905,0.9491525,5.863485,0.42857143,0.93978417,0.18795684,0.0,0.0,0.0,2.961948,2.6313958,0.5638705,5,38.567585,2.255482,0.5638705,0.27906978,34.6,56.201687,2026-09-19T14:00,5.3203707,0.29337153,0.19803457,0.02391566,0.07505337,0.0,5.2627916,0.0,0.0,0.0,2.6313958,9.585798,14.6576815,123.7320272,23.2515981,-45.7320271,-8.5939165,0.1431456,0.8127496,0.02004098892211914,0.7142857,0.2,0.175,0.625,0.0,0.0,Left Wing Back,0.45454545454545453,23.181364059448242,20.463998794555664,0.40909094,5.2439957,0.88277805,-0.17438537,0.12903726,0.6,-0.0036321194,0.6666667,0.29411764705882354,Left Back,0.9,,,,,27.0,Hull City,English Premier League,2000-01-26,479.0,Left Back,Left Back
Christian Walton,4225,2026/2027,0.0,0.0,0.0,0.0,0.0,0.90909094,0.90909094,0.0,0.90909094,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.23684210526315788,8.181818,0.0,0.0,0.0,43.636364,0.5833333333333334,0.0,0.4166666666666667,0.90909094,0.5166666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.090909,25.454544,0.0,0.0,0.0,0.0,0.0,0.0,0.90909094,0.0,20.0,0.90909094,1.7893392,1.3317107,0.6666666666666667,0.5117060740788777,0.4226198,0.9230769230769231,0.23333333333333334,48.310343424479164,29.743872857862904,2.7272727,1.3317107,2.0321808,-0.052570168,0.033333335,0.45,19.434223,1,99.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6156833,39.090908,1.0,5.159057,,0.0,0.0,0.0,0.0,0.0,0.0,13.636364,0.0,1,,0.0,0.0,,1.9938636,11.826609,2026-09-19T14:00,1.1,0.6904645,0.16385165,,0.14266765,0.0,10.0,0.0,0.0,0.0,0.0,0.0,8.1812452,4.6090049,4.189711,4.3909952,3.9915343,0.0227899,0.0,,,1.0,0.0,0.0,,,Goalkeeper,0.35714285714285715,58.56570816040039,31.27199935913086,0.16438356,2.1818182,0.53396434,-0.15952381,10.255365,,,,,,0.0,0.1549605925877889,0.13636363636363635,0.3839452,,31.0,Ipswich Town,English Premier League,1995-11-09,99.0,Goalkeeper,Goalkeeper
Ryan McAidoo,430911,2026/2027,0.25898916,3.8081806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8081806,0.0,3.8081806,7.112634,0.0,7.112634,1.0,7.616361,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.657263,0.14285714285714285,0.42857142857142855,0.42857142857142855,11.424542,0.7142857142857143,0.0,0.0,0.0,0.0,0.0,0.25898916,0.25898916,0.25898916,0.25898916,0.0,0.0,0.06800863,0.06800863,0.06800863,0.06800863,0.007556515,0.007556515,0.007556515,0.007556515,0.0,3.8081806,11.424542,11.424542,3.8081806,3.8081806,0.0,0.05555555555555555,7.616361,3.8081806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.5714285714285714,16.17714364188058,11.058000183105468,0.0,0.0,0.0,0.0,0.2857143,0.42857143,0.0,2,11.816667,0.0,0.0,0.25898916,-0.25898916,3.8081806,0.0,7.616361,0.0,0.68355703,34.273624,0.8888889,6.5683193,,0.0,0.0,0.0,0.0,0.0,20.81395,7.616361,0.0,0,55.80119,7.616361,0.0,0.6666667,51.060715,59.405,2026-09-05T14:00,0.26259258,-0.33172774,-0.29252952,0.017666088,0.16590324,0.0,3.8081806,0.0,0.0,0.0,0.0,15.232722,11.6951972,4.1277574,16.0916456,-1.1277576,-4.3964492,-0.0036547,0.0,0.06800863146781921,,0.0,0.6666666666666666,0.3333333333333333,0.0,0.0,Right Wing,1.0,12.075000762939453,12.075000762939453,,,1.0,0.2857143,-4.102143,,-0.22276756,1.0,0.0,,,,,,,18.0,Manchester City,English Premier League,2008-06-24,23.0,Right Winger,Winger
Jack Grealish,9638,2026/2027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,6.4825935,0.0,6.4825935,,0.0,,0.0,0.0,38.895557,0.16666666666666666,0.5,0.3333333333333333,12.965187,0.8333333333333334,0.0,0.0,0.0,0.0,0.0,2.4999027,2.4999027,2.4999027,2.4999027,0.0,0.0,0.38563314,0.38563314,0.38563314,0.38563314,0.06427219,0.06427219,0.06427219,0.06427219,0.0,0.0,6.4825935,6.4825935,0.0,6.4825935,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,17.33500035603841,17.78800048828125,0.0,0.0,0.0,0.0,0.0,0.16666667,0.0,1,13.883333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0261321,38.895557,0.8333333,8.673609,,0.0,0.0,0.0,0.0,0.0,10.646373,6.4825935,0.0,0,69.21072,6.4825935,0.0,1.0,54.75357,61.593216,2026-08-23T13:00,0.15425926,0.016048703,-0.022470066,-0.00018207546,0.03870085,0.0,6.4825935,0.0,0.0,0.0,0.0,12.965187,19.4595997,3.0226222,19.6063394,-0.0226222,-0.1467397,-0.0400972,0.0,,,0.0,1.0,0.0,,,Left Wing,1.0,20.636667251586914,20.636667251586914,0.16666666,2.5930374,1.0,0.16666667,3.3016663,,,,,,,,,,,31.0,Manchester City,English Premier League,1995-09-10,14.0,Left Winger,Winger
